customer_id,customer_city,customer_state
3718e1873d5dc3e8d96c0ab783278b02,osasco,SP
371d3497b3c664756ce51784d09adfe4,sao caetano do sul,SP
371d4dbc5b397a2d011aeeba1580f194,guarulhos,SP
371e1236f73c27c52e1d25928463c0c2,diadema,SP
371ff128ab740c6a5d7e608520ef898d,campinas,SP
3723c0426e228af1f40c3a81174547db,guarulhos,SP
3723e7de3c8b36045cd416e09841e8ef,guarulhos,SP
37249a38bb2565aabae11a5b88e409d5,sao paulo,SP
3724c2a26e137c48b8d5d08fe333f5c4,sao jose dos campos,SP
37264a2e16c50d5240898ea7f185312d,sao paulo,SP
37269b67df41bccc2ec3c0cc117230b1,sao paulo,SP
3727a3314490e397e94c7d276ba8aca8,guarulhos,SP
372864e90194a3ea999f6cda5d954956,sao paulo,SP
372922185b99948dd405acc9e0d55828,mirandopolis,SP
372c809b0a64a795234e537135754dc6,sao paulo,SP
372c98a82300263bd02a4a56e2cc9526,votuporanga,SP
373024739dee7c3429afb222a999bb55,sao paulo,SP
37346b142cf550a61beade652896f249,matao,SP
3736f7b259155b4d4b0757dcea364300,sao jose do rio preto,SP
3737ee1839ce53aaae3de56a8a034ee2,sao paulo,SP
37381a9cfb51c58446a57073ce3c1f83,aparecida,SP
373c306e1b5aedeb0c81d09d33524e61,sao jose dos campos,SP
373facce3e17d33fec7df11c961c6ff1,sao paulo,SP
37407068652762ec1079dfc51d332e87,sao bernardo do campo,SP
3740f4d0edef80f567eca55830ec9e8f,sao paulo,SP
3742581255b9b4ee5ef68ebc46db2bef,sao paulo,SP
3745f821304d2d872da468c124e48b3e,leme,SP
37477516d7b6f959ce137f49f1842a72,rio grande da serra,SP
37489b542cffa7c83d6a8369d8a06ea7,sao jose do rio preto,SP
374d009e2f15e125561873d552351f65,maua,SP
374d1a370cc4fc67244345f046bbdff6,cotia,SP
3751365025252835e2abdf0b0405b6a0,ribeirao pires,SP
37517a5afc1e78585b25e5cd2b9b7a7f,americana,SP
37522a871660ce8e75a583e9b4203793,sao caetano do sul,SP
375478c8a0ad1c1b8a2c27cde81a25c4,santo andre,SP
375b5ab5edbb2f6dd15ebf6a19a32f55,sao paulo,SP
375b84477a8c0b4120bf4459a11bdc56,jaguariuna,SP
376b09019901a4e8c4006c34cdb0d154,guaruja,SP
376b286a6479ddacb9374ba88f19178b,jau,SP
376b849049e148db18c8875c256cb511,artur nogueira,SP
376c7f50236fad51150ba8d901db18a6,presidente prudente,SP
376c8b9583b94167b5869fad6d6155db,sao bento do sapucai,SP
376c9debfe03d0575c0126e4803feb8f,sao paulo,SP
376d76b265bc3a8ae7696cfb112d3d8e,sao paulo,SP
376f23503d92d4b47a304738bb8f7870,sao paulo,SP
37710b7e3cc24bbf318f4c61a5079131,cruzeiro,SP
377309e4c538bd6988eacb5862dddcd5,mogi-guacu,SP
3773bcf1a6fbd29233ea1c1b573c4f22,jundiai,SP
3776a22e0579b156f6c7664e0a9b640d,francisco morato,SP
377796a47a051edd1c8974f1d78e0d8b,sao caetano do sul,SP
377a1c43185f9e51bc117b1a517fa65d,santos,SP
377adbb777636f7476c1389734ad896c,sao paulo,SP
377c587dca2f85d76e1621134f50c291,santos,SP
377d526461ee7bdfb44dff97141d6e40,lencois paulista,SP
377e81546d7d92c97c710a231e747c45,aracariguama,SP
377f28aeae8dd99d9a5209e0b87837bf,sao paulo,SP
378149ca89a5e5020931071114dd8865,santo andre,SP
3784cf17b9988a3cfca0372c69901bc7,sao paulo,SP
378645474a773554c43bd3bae5ae7ffa,pedreira,SP
378b0c05cdee7a4b9c41dc83b97c216c,sao paulo,SP
378bdab88fcf7182b0d5c82dd755c3d4,taubate,SP
378d61367c6ec285314c674bb3398b4c,ribeirao preto,SP
378ecea65f92a1ec086b469d9d0e20c1,osasco,SP
37901da82354e25caf037388d8138674,sao paulo,SP
3793e5d3d97888a2b00e026d9687f599,bauru,SP
379493be5be99c3daa8b7d628c2820df,sao paulo,SP
37975001f0bc8f900dfeeb40a2b4e303,sao jose dos campos,SP
379792aa619482a6545bd1db3905ab2b,sao paulo,SP
3798322b28e44851698f319a8471fe5f,sao paulo,SP
37991a544e6b4464522b1b09e11ca843,sao paulo,SP
379a4be9ef9f203fbff2b2b6f686744f,sao paulo,SP
379c4e1106a6441fbd8d283f0cd4a645,itatiba,SP
37a237d3dc5df18a2de090ec35626a35,taubate,SP
37a308b06e1cbc45c2c6a36fe586248d,bauru,SP
37a35978aab474b5f6ca6b43cf03c19a,sao caetano do sul,SP
37a3b6f55eb0ce7f84258e3bae2a3c98,guarulhos,SP
37a5fe17fc5ddd12a508ecff5db05a09,sao paulo,SP
37a666dbb2abfacc9f41952996a06793,mogi das cruzes,SP
37a6be75367f9868cc1af702f0833136,sao paulo,SP
37a9de7fb734ab0d41eb3b796fca1854,sao paulo,SP
37ab5b60e29f1d9453b6fe478de83135,mongagua,SP
37ace61b03edce757da03dddbb3edac2,piedade,SP
37adbc0ce0a15109d42f8f3c461fa9fd,catanduva,SP
37ade1977ac8f2bcc9d8b42cce744db6,carapicuiba,SP
37ae206bb3c1fb4f09b26efdfea782a6,pirassununga,SP
37aed206805d3581cf77ea31a79beeff,sao paulo,SP
37b1fe42b5b139ba20bb3e514809ff6c,embu das artes,SP
37b2473707a915dafa97480565bf05f7,itaporanga,SP
37b27530be4ea765cf8d3cba761a53cb,sao paulo,SP
37b4ce8b6e3c86c0eb818168eb7d8f27,limeira,SP
37b6959fcd4fb9fbb65bc225f914d710,caraguatatuba,SP
37b6e5bed4770b564221465801f4f5f7,taboao da serra,SP
37b845ee1198626c1545c4b81f591960,ribeirao preto,SP
37baee082b2deb84f52d3444b9922453,santos,SP
37bcb1035c6a4b6d713e03801dc3bbe1,embu das artes,SP
37be731e9a59816c2139b344f51147dc,embu-guacu,SP
37be9be04f319e4c87fd455fb54f59d6,santo andre,SP
37c0ecd9010b98888a02504c69abfc50,itaquaquecetuba,SP
37c19e14f0f664e83d2068be6b1f44dc,sao bernardo do campo,SP
37c7462de8e76bf2b77641876c3c25e2,sao paulo,SP
37c85c91273baf6a4c844e30c26b7d6e,sao jose dos campos,SP
37cbc41882dbe4751d21fdf7c13446a4,sao bernardo do campo,SP
37ceee20c9b4157368fa41a2dfa0724b,guarulhos,SP
37d102be3b621f10e235c1e5420f00c1,guarulhos,SP
37d1749538dfc2e600e932c4f26d4805,sao paulo,SP
37d273154d2b2213fb174d4ac3ba3afb,sao joao da boa vista,SP
37d31448db0f51f0e9489a81ddc53bdc,sao paulo,SP
37d415bd491fd36cd68811e570392623,guaruja,SP
37d500143617bacac8926e770d3e75fe,osasco,SP
37d5b13601d5ebe147af1734409cf181,sao carlos,SP
37d9801675e66e0915c45e9c7c583ecd,sao paulo,SP
37dab09620092cfea0db7fbd560812ba,itanhaem,SP
37dafcdee86df7843f93d4b4d5325dde,sao paulo,SP
37dfb124f9e0d398a39c89db854e963d,itapira,SP
37e0c8670f74e2b2ae814f778d182024,sao paulo,SP
37e1e85933b178ab35f10dfa332dd4bc,igaracu do tiete,SP
37e28b73bd82f4a01e05346a75f998d2,guarulhos,SP
37e486ad485015c1943cdec434b54723,leme,SP
37e6ea49e170e1146b094fffe5a66938,iracemapolis,SP
37e867d86d228d8e7113b9bc3ee83e63,sao paulo,SP
37e8d4bfba774a6a343e5c89275e969d,sao paulo,SP
37eb563f19e35c3d7c0e6218854571b1,peruibe,SP
37ec9c358c076750b0dac910c9d10b61,taboao da serra,SP
37ee2dc9e5c2c8012af3d17935d1d530,sao paulo,SP
37eeab71386686bbc66ecf73feb97e88,sao paulo,SP
37f07e12d03c9e5974c009fd8c73e9aa,sao paulo,SP
37f1edfd21ebaf9902cfaf468d72d4a1,sao paulo,SP
37f39e7a015413ba64cdf329b0bcc693,taubate,SP
37f821765d8ac920b59ce7fdeca55a61,uchoa,SP
37fabcd441dba986055c4d49066f3757,sao paulo,SP
37ff7057c2badd64a377d87516b5158e,mongagua,SP
38015a7eb67f32e373806cf89e4900fc,sao paulo,SP
3801634a8ed2f87c34df1cbe93378b6f,potirendaba,SP
3801aefdf91a678d97c08325798a79bb,ibate,SP
38035f7211d99bf039f981959f50e925,torrinha,SP
3805b1ce76c57fdfe5753f197c762200,sao paulo,SP
3807775dbc0ada986e045cbfca95acff,guaruja,SP
38086643ba09e7eb60211ef04c0382a0,sao jose dos campos,SP
380b3fc8462fdcd133a900ae7e665133,sao roque,SP
380cb69aad9e2d9ee9ad744afac47c66,campinas,SP
380e3164088d255fb4e116a4a01743cd,sao paulo,SP
381203b231c4d8177a36dde3cf607251,paranapanema,SP
381408c4cb32738d5008a1bfd66d6e4c,paranapanema,SP
381453d9d27041020ea9f7dbb9ecbcca,franca,SP
381a9502dddddeca0a953c27ff22605e,ribeirao pires,SP
381aee1e9f4b0395a780330fab335b03,santo andre,SP
381f2b1b15daad40b72c4ab36c454bbf,osasco,SP
381fcc93de567ff58debbc20540bc668,presidente prudente,SP
38217bd5799b8adb5ceec1a5f717f20d,itaquaquecetuba,SP
38224125387e55599f81b1c4655fb432,jundiai,SP
382413ed2b40c42fd4fb8aa6caed11d5,sao bernardo do campo,SP
38248f5e3248ffe52b20c510522b04f5,diadema,SP
38278865371cd2796600255e9d1bb872,osasco,SP
382915ca701de33661aae9578223a270,sao paulo,SP
382ae8833c34ef87ae580858968625f3,sao paulo,SP
382ba68dec58c88eeb698f87a50d2740,monte azul paulista,SP
382e52bf410a0f4c1d71868d778c0531,sao paulo,SP
382ed284feca2ca4dc88196d0fb6b420,sao paulo,SP
382fbca5bd170b5d5b3879824f8f7a4a,jacarei,SP
3831925c77c419ed9abd8dd139ead3f0,taboao da serra,SP
3832b0345716cf35407858cc6a08ea17,sao paulo,SP
383302d43ca2506b3170ad8cba658b95,rio claro,SP
383b7ca1ab9eae02fb73bfb22590cfb6,sao paulo,SP
383ba7fb22ea3f6efa932cef41b61349,valinhos,SP
3842192183959ad0f881f22fc10bb5f8,osasco,SP
3843923b2d53588c593c6f4afe05976b,sumare,SP
3846f38f6b9a88b5c622361282deeefa,sao paulo,SP
384758140507442ea3907362b7e9a3d0,cachoeira paulista,SP
38496ae5427ee5df7d2371c8acd4ca91,sao paulo,SP
384a027682b0ddc9d88f4aab723d9730,boituva,SP
384d79f1020310fdeecaf440abd4f0ca,sao bernardo do campo,SP
384db1cdc62a3e54b0ed41c8b4e0d573,sao paulo,SP
384de3712964dac9608be5ca37617e39,sao paulo,SP
384ec1a8b2a640f5e8fb8dec346f6c4d,sao paulo,SP
384f86bdd39dcf4505744c0132ac38a4,sao paulo,SP
3854e2234eed2d10978e229b5ba9d738,americana,SP
3855c545aaa52b808d3db6af259b86ac,sao joao da boa vista,SP
385c7a465ae01748577b050c89106a04,sao paulo,SP
385eb3be53ed064c17035d8c92a36d16,praia grande,SP
386031dc5202d867cdc6083a353493d1,sao paulo,SP
386422af32d8e4d7a812f33933603e50,cordeiropolis,SP
386563f8bf52f347e146f6215bb2682d,sao paulo,SP
3866b76bfb0afe45f073a0ff0b3b0e44,sao paulo,SP
386866a1fdcf810e483b35c769265464,sao jose dos campos,SP
386b33ae40dc4d773f4682a20df4f133,sao paulo,SP
386f601f94c87464e1720292a738b9ff,itanhaem,SP
38715c6655e6780393714b7138495e8f,sao paulo,SP
387305b111f9f03eaaa0e738069db45a,itobi,SP
387456acd703ad6ba4deefd1eb8a65ac,sao paulo,SP
3875a06057658fadbb8715a4f25eeaba,marilia,SP
3875fffcd2bd0a6284521422cc2abdbf,itapecerica da serra,SP
3876981810ad50e6fcac8fd58d311976,rio claro,SP
387752a856ae611e11987f531cf59966,sao jose do rio preto,SP
3878b9708e39846aa91e7305e9baa2ee,guarulhos,SP
387bff133d60a7a536bae7f670deaea0,campinas,SP
38803fa65ceeb31eb375eb4a021a643f,embu das artes,SP
388305bba4b367ce3be7023f6edaeade,rio claro,SP
3888015de3760a1c1c74aca7e48eb4cb,suzano,SP
388a43487598d630805ec56499bc6ddb,guarulhos,SP
388a6d24e09dfca3841df183da7b0b92,guarulhos,SP
388e380a8fd7135321bbe22ed193d8df,sao paulo,SP
389282247e4d4fcf1e7ca8cc728c7b97,monte alto,SP
38938c4aa7efccf83e6679291c4d1004,poa,SP
38960f9258200778a67efec78cad0f77,botucatu,SP
38972104038aa68fcc61277dbf6e7ca9,franca,SP
389aaa3d9c15ccb07e3b2185c4a8273c,sao paulo,SP
389dfb5774ff4738514d05e7165f172e,sao paulo,SP
389f2b5837cf58e9421ac2e8edbbe43a,jaboticabal,SP
38a207eb1095e45ba5d6a3fae5112be2,sao paulo,SP
38a4682d6d079b67682fa6e895fbc980,santos,SP
38a49ec1f03ef9b4db7e8ef5fbb660ea,sao paulo,SP
38a501b835a42c582bb16868630cba84,sorocaba,SP
38a620c63b1106d3be8daf5235440438,sao paulo,SP
38a63fe852918021685a1f656a4d5049,sao paulo,SP
38a82a516c3ba8e40fa79b580d9855cb,paulinia,SP
38ae69e357c299dba49b0f13f2333f84,campinas,SP
38b0f50e9a57a11d7a4af9a6fe006ea9,sao paulo,SP
38b1c669658a056bbdb1e6c1bfbcfe76,americana,SP
38b28cb6f5148dac5132ae1c21451c6a,sao paulo,SP
38b3d05c2ea1640ebc6acd359989801d,sao paulo,SP
38b3e1d7ff83dcfe80315b3de83c4676,sao roque,SP
38b44dd008d81d41ec5390f334a855e1,barueri,SP
38b7eca3d9bc7ba86bf6e9765db0783c,sorocaba,SP
38ba347fcc4bf43314af06e59f564d8b,sao paulo,SP
38bac1f6676c1e392e13ccb39448c210,sao paulo,SP
38bb17584178abe8b36778530f75d810,maua,SP
38bb507d2633cb3070255ddf8b2daa5d,sao paulo,SP
38bcbbaec8a2b792bbe4b14bd5451fe7,sao caetano do sul,SP
38bd3f3f848e80040f85ddcdb8f7670d,sao jose dos campos,SP
38c0e02a9cc35ad0afd0fe47e2a749ef,sao paulo,SP
38c335d0b5817a4303bc506e48323ca4,piracicaba,SP
38c377bed07261e25c63e572d14d26b8,sao paulo,SP
38c5ad2946f9337bf423f1ac342822e1,sao jose dos campos,SP
38ca5a38629190ded221ab2837f41eae,jacarei,SP
38ca609e3a5351044a410087a76d25a9,sao paulo,SP
38cc52f8089ad38971b6dfc26a3033ba,santo andre,SP
38ce12876088bff0ac800165af832d36,mairinque,SP
38d161baf388ee7ea0a737483359f8b8,sao paulo,SP
38d1cd89306128348ffdf4cc23f3a50a,sao paulo,SP
38d35e17e122dfd358e624c1d85746a1,paulinia,SP
38d52de4844d8632a80ebf998942116c,orlandia,SP
38d54a9478904bfa6d7fca2b36be9fdf,sao paulo,SP
38da30c823492d655d0779e26e6d477e,osasco,SP
38db66ceeb2f79538b16c2add29879ee,sao paulo,SP
38db9a6684eac7a77ef71610592e409f,sorocaba,SP
38dc87a85851d46f01b2ee876aa3c0f1,sao paulo,SP
38dcf8cf731c02ce3c72c5279307dee9,sao paulo,SP
38dd40cff62ee6c298878e9413e56d10,sao paulo,SP
38de4863516ed79e91284a6cad6d3ec3,sao paulo,SP
38df36157673334ad1b08d91c8a26137,sao paulo,SP
38dfb762919427e7ebdb0acae542419e,sao paulo,SP
38e0361914e4c2f5254078d7b06e7eb7,sao paulo,SP
38e08b021ffa6f71de788a0e30c9c65a,jacarei,SP
38e258cddfb4ca0e370c284212cd8b4d,boituva,SP
38e26bdd2add60a638859e52ea718cf2,sao vicente,SP
38e5ed132f3e8ecb5fe019cf7d89b720,sao jose dos campos,SP
38e7616c61cbacf4cdece5605db687c1,santo andre,SP
38e7cc6d0d44f9359780816a0e29a25f,pontal,SP
38eb52ab52fb7853f347f9d2f8bbc2b5,campinas,SP
38eec21ce5683a077b66e9167dc49b7f,sao paulo,SP
38f0e43b7e69e8aaad522666b7cc38c9,sao paulo,SP
38f1b7fd67b4c87f2b42f7956917cac7,sao paulo,SP
38f1bf1e0ecc51b8036c108f2f86b015,sao paulo,SP
38f1fb4bd44289ca591479b76905cdbf,sao paulo,SP
38f7dc3b17231de62864ecde86d9ad28,sao paulo,SP
38fa25096a695e1972739e2dd6821f83,campinas,SP
38fa2c2a1a69a2448ae63b3aced4d39d,sao paulo,SP
38fe17916fc80f1ef8722075cafc9070,santo andre,SP
3900b7a92c1e4b0c5e251478cd747e16,guarulhos,SP
39045d6060998a076974587a93d62b14,sao paulo,SP
3906fa15ec054091d71e1ab2d6fdb3ee,sao paulo,SP
390737ff44f32b4b03dc589ed323debd,sumare,SP
3907d7c4513f0a3687e30d5106813a01,sao paulo,SP
39096b4b196ce38f143c4ff8b6e060d6,mogi das cruzes,SP
390d6b4ec75d23f0b453e3b7374db5df,sao paulo,SP
390f2e0fd81bd989f2796daaece90704,ituverava,SP
3910c33668214cdc86cbb373ef2d75b0,sao paulo,SP
39112321f0b9ef449dc16da22cc36074,sao paulo,SP
3911e9adb85bd0a22a4fa417087ce84f,suzano,SP
39144fb38c7c1813255d6b2a8bbc4d3c,vargem grande paulista,SP
39158ecf3ff6201bdab0f2bed9f00149,campinas,SP
3918845c74432dcada4d2f437df6db3c,sao paulo,SP
3919e68e67f1f09742535d65295914c5,jacarei,SP
391baa351044046801590fb340cdc2d2,holambra,SP
391d2acf2981defd7dd6eb8d1f66aa36,sao paulo,SP
391e5723fbe91b2ed053106d5c3dd6fe,cruzeiro,SP
391fa205bfed5897353ba3f0814c1d1f,sao paulo,SP
3920e62a14350104e67c0b4222cb8e26,sao paulo,SP
392255645b4374138db8341ef76a8de7,campinas,SP
3922f167f794a4db302660d54e0f80df,sao paulo,SP
3923d75ad6b037d2ffa205f54a1fa392,osasco,SP
39256804b05cde32ac8f5ed003645f6b,sao paulo,SP
392569e210fa974c457c69cfdb400d1e,lins,SP
39261fec306b283a5bced88361e4693d,sao paulo,SP
3926b3687da46e8225d5120e6b086ad8,itapetininga,SP
3926f22b694788137fdaa35bee5992d8,sao paulo,SP
3928d28e61c87c25d0d81dd65e7303f3,sao paulo,SP
392961e68205a2121f9b36f8116aa980,jundiai,SP
392b39f0a805298df22f55b3670c6187,monte mor,SP
392ce97e67ef1251a2edd3b9f6aa4c32,sao paulo,SP
392d4bf53b610ed3764b9fdd6a3bd63d,sao paulo,SP
392d8e8daaf2280f75196bcd79728099,jundiai,SP
392e554526b6f08326db4fd0c99feae4,sao paulo,SP
392e56f99219f4f378b8ef5ac613621f,ubatuba,SP
393065f3ab9b5035e44a22f046858132,sao paulo,SP
3931381dcf232cb7ac292790102be496,sao jose dos campos,SP
39317384036c62ecfeda841cacc9b2d5,taboao da serra,SP
3931a3c681fbb40ece9c1a9811c3a32c,campinas,SP
3933c4433fb20dd22767844f7b3106f8,osasco,SP
393465ffb9011b6c69b7364328fd9044,sao paulo,SP
39351277fa612e0c7ac8077f7ac038d3,maua,SP
393575d48a375f4a8d356042491d0da8,sao paulo,SP
3935e0525a5b33ca987c4b6b54d7ab8b,sao paulo,SP
3936365b0df3a48f46163861eaa23db4,sao paulo,SP
39367b00f36991646d44d945443a980f,sao paulo,SP
393810522bb0c8b9f4d64845cba11e7c,caieiras,SP
393d13b528d6ac270b1cff9aae09721e,praia grande,SP
393df32d466d4952412196461ac05d52,braganca paulista,SP
393e5c8146554179c1b5fdc1b68c8d85,ribeirao pires,SP
39416978729e589e3483e49937aab4e3,itaju,SP
3943406d45d8c9bf7ee11a4cec5c9102,varzea paulista,SP
3945200271ed545ce4ece4760c26bbd5,sao paulo,SP
39460044c9b69c9585a64fd8f28f5904,sao bernardo do campo,SP
394683dab19e214dafc244669dcc96c3,sao paulo,SP
3946e462dbdea5c684aa376441820496,boituva,SP
39479cb9e2ecd631478cf2f4436c21df,campinas,SP
3949590bb28376fcf2b77f181e76b765,sao paulo,SP
3949c25056847b9a7575038115169dbe,embu das artes,SP
394a21d5633737086ebc2fef3686bc2a,sao paulo,SP
394a520dc01e2dbf992d1bab7ab6d95e,taboao da serra,SP
394b045eaa57c5395a95bb541807222c,sao paulo,SP
394b29bca113f3cef535dbc08949043b,sao paulo,SP
394b3bfe7e36b848711599df7cd35c94,sao paulo,SP
394c4558e06b0c9e8d6673e0d1c75d62,aluminio,SP
394c66f853de6f122620585a7b14bb91,sao paulo,SP
394e25e597831b2eecbaccbf553efc0b,piedade,SP
394e76e6142e712aba5f104757d90984,sao paulo,SP
395069eda70baf27cf1253f86abfc22b,sao paulo,SP
3950e328dbdb596aeb142021124a6d77,guaruja,SP
39516e62a628430ac4b0f96a8df20dad,sao paulo,SP
3951726c606aecacde87770d968bfcbf,cajobi,SP
3956d1e55818b7dc872d5a1de09e4ddc,sao paulo,SP
3957e7df30a6c6bf14d43a6682f1dcbd,sao paulo,SP
39585f08d13377e50fde35467984e6eb,sao paulo,SP
395a74da4bd6d41e8867f99a608557e3,guarulhos,SP
395bcba8cc4642f15f4508da8c8ea0dd,pedro de toledo,SP
395ce4e9b5ad9165113d5321fcb7a864,ibitinga,SP
395dcb266e4b2dd47562e938d8495a88,sao paulo,SP
395eee18a2ada8f9ec21db739527776b,sao paulo,SP
396155add48b67c364d17f5c16625e13,valinhos,SP
39623b729aa1b91a230f0390b610271d,sao paulo,SP
3967b6091174afa2c3937592751e7de0,ferraz de vasconcelos,SP
396b5a4c38066395a3f1fbb86f2cac80,cajamar,SP
396cf1a900c41fe4d63c5129d71ee407,ourinhos,SP
396e24b18e1e98d8e72f4f7dd7cde83e,sao paulo,SP
396f796f89ba2ca820ca123faca256de,santo andre,SP
39711aab0716dbffa7363e6d390e4544,sao jose dos campos,SP
397255ad5ddf03049261ac70cf139647,neves paulista,SP
3972e71685615c37216988d30a24d4f3,campinas,SP
39747a75c12f4c803a205a1625fdf7ef,itu,SP
3974a6bc5940a75b412517171f7b3255,aracatuba,SP
397615a43d68e23b03dd85c623b88703,capivari,SP
397860a986b2ba52addbf1178aa4e378,sao paulo,SP
3978b77bddb2776390f38dfa186891d3,sao paulo,SP
39794761aa663d624636cdc242f1950f,mongagua,SP
397ac98a256dd1f8a04716af140f3836,sorocaba,SP
397adec2fef33872b88f158c0317d5bc,sao paulo,SP
3981247b0b432d04428f64339707c563,sao paulo,SP
39819e3fdcb2e08c22f19310ea98a136,jundiai,SP
3983e95b66d4931b8cc086d74b2377e4,itapevi,SP
39851c46815f49fafb7bc26ed6bf513d,sao paulo,SP
3985d677d82341e381758018d936ef49,mogi das cruzes,SP
398634ab2ca4bee203cd25ea737a49a8,sao paulo,SP
398a5ae2013a70dabf55ad8d8044266d,jacarei,SP
398d2b6902f0fee49283542ace401aa0,taubate,SP
398d40045df6bd85c62cc47e4f5715d2,catanduva,SP
398ddc24c8d53e2854a97f79965ba8f4,sumare,SP
398feac9dc3771f978377f0bfeedd600,ribeirao preto,SP
3990e05f8ede91d4ed641781605ac253,sao paulo,SP
3991580304cafd33a90e2d58755279bd,santo andre,SP
3993b749a25c4197dbdc8d1480547960,sao carlos,SP
399418247cd6a83c103fb7025b68405d,sao paulo,SP
3994260fb8f75599fce4b654e1b2cb53,sao paulo,SP
39956277e1326a1d59862db252e5c257,campinas,SP
3995b998f83c97b26bb5f364be184a34,sao paulo,SP
39968567a8df09da844200af88be6d72,jundiai,SP
3996e5a92621e3e3261b0b4fe47734a1,guaratingueta,SP
3998a0d02d68754d86e5b95e2ba4add9,botucatu,SP
3999c492cf5ba2461d5da388dbb28aa1,sao paulo,SP
399c1245c703ee686c105e1e6349038b,sao jose dos campos,SP
399c61a267a438e9b87d0e3eb7d322c7,jacarei,SP
399c706d8c2c93239ebf9f0287aad6c1,piracicaba,SP
399caeab35aff97623b1e8fc27bd55a8,sao paulo,SP
399d1e628c48b7c3b6389098be566cfd,sao paulo,SP
399d9ae24a4f182cdae8cd53a644a958,sao paulo,SP
399e90278e14b9e4e3fd8e094c2c7a26,jacarei,SP
399ea879d045ade57e0a91c195b73aba,sao paulo,SP
399f1d244d4cd03e3687a5fc94c28604,sao roque,SP
399f770d21c854e81fde65dd3406b987,vera cruz,SP
39a0a78fa906f6ce2b95e348f186016b,guaruja,SP
39a2dc3d0040d4fe058e9578715ff9e9,santos,SP
39a39e48377dcabb11e2915a225e13d0,engenheiro coelho,SP
39a3a09af913e6f029e2d845fa0110b7,sao paulo,SP
39a3f99c51f59150cbd4d1dfb52603cb,sao paulo,SP
39a5f9a6741051a2b753e8e279ad0bae,sao paulo,SP
39a6ee9489fe63680ad9b1fc3b2fb332,embu-guacu,SP
39a881b751230fd0f534927e684a950f,campinas,SP
39aa13ed3149df725690f2c998b9a85e,jandira,SP
39affb22b0414feee0d2d41c3434b9eb,sao paulo,SP
39b0cdba89a7af6e2fbd09107e21a69a,artur nogueira,SP
39b51dbcbd569ae76c53c51b8d806070,santo andre,SP
39b63c587a67ad257832378a0c2d14ff,sao paulo,SP
39b7ba7f041b8f4db4cac87e9b31a838,sao jose dos campos,SP
39b95a2690bce9433140be3c4cdcce38,sao paulo,SP
39b99beee67aed8ae9553366b6f79de5,barueri,SP
39b9f5510478f23f62857e3de980ff77,poa,SP
39bb2424304a318278cf4516500c657c,osasco,SP
39bbb4f1b13debf6e93d4a8dd51974aa,bauru,SP
39bd1228ee8140590ac3aca26f2dfe00,sao jose dos campos,SP
39bd8e55db1538f5b3c2e9c53a437fd8,ribeirao preto,SP
39bebc8f7773085fe2d0e190058b444b,sao paulo,SP
39bf238fc743eb92bdd3525dd72f4126,braganca paulista,SP
39c1a7d9f3e2bd45e1b0ca9ce33cfb8e,sao paulo,SP
39c4a14e8828e782b82be2823738ecb3,guarulhos,SP
39c7cefe1084962c1eee5d5697761e5c,sao paulo,SP
39c97375f33b48f0e40142121854d6ec,bauru,SP
39c9dc82d5f60eb1ee8bc4fe4aa29dc6,sao paulo,SP
39ca60b69b27e7490c2b5ca631644269,boituva,SP
39d13b38b74fcc2a49485770142c3769,pedreira,SP
39d1512df4e550ecfc2be164e7524a32,sao paulo,SP
39d3d4b442a8f280d85cf9929e286a5e,sao paulo,SP
39d5be86f1b2c886e37fde07eaffd537,jau,SP
39d5f491d314a5e26d16cf74581bff02,jandira,SP
39d6f551f9775483b5c99874ae5dfce0,sorocaba,SP
39d7c7a5e9c2172c16234017faf854ba,campinas,SP
39d83180f85dee8f5a5ac4d58a8f4880,santa barbara d'oeste,SP
39da6c5a8205b9d89895c6ce353153b4,sao paulo,SP
39da874a859b9e6124e1b121131937a1,penapolis,SP
39db8e59edb882c1518ef5624f4caf12,sao paulo,SP
39e2660b6789a449d35bd48bc54999dd,guarulhos,SP
39e44559447816aa2ed1cb44ca0aae95,praia grande,SP
39e6184f77cdeb15df7725f992dab34e,mogi mirim,SP
39e6b74713781e450f50760ba14e2bd7,itapira,SP
39e73876ccb56f80d2ae60b888dea740,sao paulo,SP
39e783e9b865e06b09aba599d5999411,itupeva,SP
39e80f37ce682233db7e2474fcdcdcdd,monte azul paulista,SP
39ea5fecfa8dd33f8dc7abb45fb29d82,sao paulo,SP
39ec404a2e815f1d1a700c3df2aba180,sao paulo,SP
39ed53d31627390f1a8fa1470cef1b5f,sao paulo,SP
39ee7d31641c3f04b65dc46f462ffabc,santo andre,SP
39eed57393ecf1f7fd09caea717a442f,sao paulo,SP
39f008f05281376690e251346106e6e8,sao paulo,SP
39f021a5b9c2d0ee4533c4e62c702a3d,sao paulo,SP
39f19a26208db7920bc39686dac40970,campinas,SP
39f3cc584d0f9352ad69561b60cc89de,sao paulo,SP
39f4205ae1789fd59b6ce79e2cd7c381,sao paulo,SP
39f51cf31b3d2266b99005da1b5d5b79,rinopolis,SP
39f707c5c87d5f8c8e4a26ce95292a81,sao paulo,SP
39f7d57021887ffed8775b92df685caf,sao paulo,SP
39f9e21e8234a66d314563df3c08e29e,aracatuba,SP
39fb220371a5742eab98e04499ef5fb7,sao paulo,SP
39fb39b2e59f364342c89aedf36ade9e,paulinia,SP
